Transaction_id,User_id,Date_cleaned,Transaction_Type,Category_Clean,Amount_Clean,Is_Refund,is_Outlier,Payment_Mode_Clean,Location_Clean
T7912,U115,2022-06-15,Expense,Education,5195,NO,NO,UPI,Lucknow
T6246,U067,2021-04-27,Expense,Rent,1397,NO,NO,UNKNOWN,Mumbai
T3764,U072,2024-01-31,Income,Rent,44788,NO,NO,BANK TRANSFER,Hyderabad
T9397,U077,2021-06-11,Expense,Others,2221,NO,NO,UPI,Mumbai
T10083,U107,2022-08-27,Expense,Salary,7115,NO,NO,CASH,Hyderabad
T0128,U035,2023-03-22,Expense,Salary,7155,NO,NO,CARD,Chennai
T5666,U029,2022-02-16,Expense,Food,3557,NO,NO,BANK TRANSFER,Hyderabad
T12685,U042,2021-09-16,Expense,Education,9007,NO,NO,BANK TRANSFER,Chennai
T13321,U105,2022-05-24,Expense,Entertainment,1908,NO,NO,CASH,Bangalore
T5460,U080,2021-11-08,Expense,Travel,15549,NO,NO,CARD,Kolkata
T7422,U051,2023-05-16,Expense,Rent,9570,NO,NO,BANK TRANSFER,Chennai
T2747,U080,2021-08-29,Expense,Food,6312,NO,NO,BANK TRANSFER,Kolkata
T5652,U018,2024-08-26,Expense,Others,1536,NO,NO,CASH,Bangalore
T10804,U050,2023-02-11,Expense,Health,4325,NO,NO,UPI,Chennai
T0478,U130,2024-01-20,Income,Travel,78084,NO,NO,BANK TRANSFER,Hyderabad
T5101,U128,2022-06-20,Expense,Food,3476,NO,NO,CASH,Chennai
T13151,U067,2021-11-24,Expense,Uncategorised,5198,NO,NO,CASH,Mumbai
T9550,U109,2024-08-22,Expense,Food,2168,NO,NO,BANK TRANSFER,Lucknow
T10361,U014,2024-04-30,Expense,Travel,6549,NO,NO,CARD,Kolkata
T5885,U119,2021-11-05,Expense,Food,1130,NO,NO,CARD,Ahmedabad
T5286,U134,2021-06-05,Expense,Salary,9185,NO,NO,CARD,Ahmedabad
T8861,U110,2021-07-19,Income,Food,11323,NO,NO,UPI,Chennai
T9563,U022,2022-09-19,Income,Rent,58453,NO,NO,CARD,Lucknow
T3019,U143,2022-04-07,Expense,Health,9651,NO,NO,UPI,Ahmedabad
T9576,U132,2023-06-24,Expense,Utilities,1926,NO,NO,UPI,Delhi
T4792,U136,2022-03-17,Expense,Utilities,28183,NO,NO,UPI,Chennai
T12281,U137,2024-05-21,Expense,Utilities,1065,NO,NO,CARD,Kolkata
T13222,U074,2024-03-03,Expense,Rent,1815,NO,NO,CARD,Ahmedabad
T1247,U031,2021-02-25,Expense,Food,5081,NO,NO,UPI,Pune
T12403,U004,2023-11-10,Income,Food,59543,NO,NO,UPI,Lucknow
T0797,U053,2023-01-11,Income,Savings,19991,NO,NO,CASH,Unknown
T0346,U109,2021-08-17,Expense,Rent,7149,NO,NO,CASH,Unknown
T3042,U012,2024-11-07,Expense,Travel,4640,NO,NO,BANK TRANSFER,Jaipur
T13711,U071,2021-10-18,Expense,Entertainment,289,NO,NO,BANK TRANSFER,Mumbai
T7592,U142,2021-03-17,Expense,Utilities,4922,NO,NO,CASH,Bangalore
T6699,U080,2021-07-04,Income,Food,65697,NO,NO,BANK TRANSFER,Chennai
T6202,U131,2021-01-07,Expense,Travel,4960,NO,NO,UPI,Lucknow
T9776,U004,2024-09-23,Expense,Salary,2513,NO,NO,BANK TRANSFER,Lucknow
T9669,U006,2022-10-05,Expense,Food,1151,NO,NO,UPI,Lucknow
T1202,U072,2022-03-12,Expense,Utilities,7892,NO,NO,BANK TRANSFER,Hyderabad
T1012,U138,2023-01-21,Expense,Food,32664,NO,NO,CARD,Jaipur
T12502,U132,2021-12-17,Expense,Food,8568,NO,NO,CARD,Chennai
T11763,U134,2021-05-20,Expense,Food,4512,NO,NO,BANK TRANSFER,Hyderabad
T13107,U080,2024-12-29,Expense,Education,168,NO,NO,UPI,Ahmedabad
T13191,U144,2023-10-16,Expense,Utilities,6165,NO,NO,BANK TRANSFER,Bangalore
T5461,U115,2021-12-09,Expense,Entertainment,6703,NO,NO,BANK TRANSFER,Ahmedabad
T5651,U075,2024-03-11,Expense,Entertainment,174,NO,NO,UPI,Unknown
T10656,U060,2024-03-21,Income,Food,59928,NO,NO,CARD,Chennai
T4624,U014,2023-10-28,Expense,Rent,4292,NO,NO,BANK TRANSFER,Unknown
T3513,U031,2021-06-02,Expense,Entertainment,9762,NO,NO,BANK TRANSFER,Delhi
T10679,U137,2024-06-05,Expense,Utilities,3341,NO,NO,CASH,Bangalore
T13562,U145,2022-09-26,Expense,Others,5984,NO,NO,CARD,Ahmedabad
T10659,U117,2023-08-24,Expense,Food,9894,NO,NO,BANK TRANSFER,Bangalore
T2018,U074,2022-10-27,Expense,Rent,983,NO,NO,CARD,Bangalore
T8466,U066,2021-09-12,Income,Salary,38299,NO,NO,UNKNOWN,Jaipur
T4334,U133,2023-05-07,Income,Savings,14036,NO,NO,CARD,Chennai
T13131,U080,2024-04-28,Expense,Travel,5322,NO,NO,UPI,Unknown
T3253,U032,2024-04-17,Expense,Rent,7397,NO,NO,UPI,Unknown
T7332,U118,2022-06-17,Expense,Entertainment,4897,NO,NO,CARD,Delhi
T10868,U117,2021-05-03,Expense,Salary,9431,NO,NO,CARD,Pune
T10735,U036,2024-01-24,Expense,Food,24769,NO,NO,CARD,Unknown
T5488,U121,2022-04-15,Expense,Rent,999999999,NO,YES,BANK TRANSFER,Pune
T12506,U034,2023-04-24,Expense,Education,2539,NO,NO,CARD,Mumbai
T1424,U026,2022-02-01,Expense,Investment,7427,NO,NO,CASH,Chennai
T9617,U115,2021-12-25,Expense,Utilities,8575,NO,NO,BANK TRANSFER,Unknown
T11639,U100,2021-12-29,Income,Rent,12835,NO,NO,UPI,Mumbai
T6696,U136,2024-10-04,Expense,Rent,7696,NO,NO,CASH,Ahmedabad
T2235,U052,2022-11-17,Expense,Food,4283,NO,NO,CARD,Jaipur
T1161,U053,2024-04-26,Income,Travel,52838,NO,NO,CASH,Lucknow
T8001,U025,2023-10-21,Expense,Education,6555,NO,NO,CARD,Unknown
T13936,U125,2022-06-30,Income,Bonus,66829,NO,NO,CASH,Pune
T10951,U050,2022-03-14,Expense,Others,9833,NO,NO,CASH,Delhi
T8216,U034,2024-11-21,Expense,Bonus,1699,NO,NO,CASH,Bangalore
T13245,U032,2024-07-21,Income,Bonus,79575,NO,NO,BANK TRANSFER,Kolkata
T5042,U008,2023-07-13,Expense,Entertainment,2082,NO,NO,CASH,Delhi
T7240,U046,2023-11-25,Expense,Others,9240,NO,NO,BANK TRANSFER,Hyderabad
T2835,U097,2021-09-06,Expense,Others,1254,NO,NO,CASH,Lucknow
T8455,U051,2021-06-08,Income,Rent,23875,NO,NO,CASH,Lucknow
T8470,U140,2021-04-26,Expense,Rent,3247,NO,NO,CASH,Jaipur
T6510,U051,2021-03-08,Expense,Investment,1702,NO,NO,CARD,Delhi
T8479,U106,2022-11-09,Expense,Food,18126,NO,NO,CASH,Kolkata
T7079,U046,2023-02-23,Expense,Food,4738,NO,NO,CARD,Chennai
T4432,U102,2022-05-21,Expense,Utilities,7130,NO,NO,UPI,Unknown
T7529,U117,2024-04-08,Expense,Education,4968,NO,NO,CARD,Delhi
T6791,U018,2024-01-04,Expense,Savings,1289,NO,NO,BANK TRANSFER,Chennai
T9958,U046,2023-03-02,Expense,Food,9037,NO,NO,UPI,Mumbai
T8089,U019,2021-10-30,Expense,Rent,3031,NO,NO,UPI,Jaipur
T12298,U097,2022-08-23,Expense,Utilities,8401,NO,NO,CASH,Delhi
T6151,U045,2021-03-20,Expense,Utilities,1327,NO,NO,BANK TRANSFER,Mumbai
T10793,U070,2022-12-08,Expense,Investment,9979,NO,NO,BANK TRANSFER,Unknown
T12997,U072,2021-07-01,Expense,Travel,5029,NO,NO,CARD,Delhi
T3474,U009,2022-09-27,Expense,Savings,1193,NO,NO,CARD,Kolkata
T9101,U061,2023-10-14,Expense,Entertainment,6375,NO,NO,CASH,Bangalore
T0025,U057,2024-11-26,Expense,Others,35450,NO,NO,BANK TRANSFER,Jaipur
T0955,U087,2022-10-01,Expense,Salary,2176,NO,NO,BANK TRANSFER,Unknown
T12432,U085,2024-09-10,Expense,Rent,8293,NO,NO,CASH,Kolkata
T4995,U071,2024-02-08,Expense,Bonus,5328,NO,NO,CASH,Bangalore
T1873,U131,2024-07-08,Income,Rent,17389,NO,NO,UPI,Unknown
T7308,U025,2022-11-16,Income,Entertainment,75843,NO,NO,CASH,Ahmedabad
T1281,U027,2022-05-20,Expense,Rent,7358,NO,NO,CARD,Pune
T6924,U119,2024-01-15,Expense,Rent,412,NO,NO,BANK TRANSFER,Ahmedabad
T0189,U052,2024-12-03,Income,Education,33176,NO,NO,BANK TRANSFER,Bangalore
T0551,U136,2023-11-29,Expense,Entertainment,485,NO,NO,CASH,Lucknow
T2987,U011,2023-04-18,Expense,Entertainment,6722,NO,NO,UPI,Hyderabad
T6373,U061,2024-06-12,Expense,Investment,3531,NO,NO,BANK TRANSFER,Unknown
T8634,U094,2022-08-02,Expense,Freelance,9891,NO,NO,UPI,Lucknow
T4149,U034,2024-05-17,Expense,Food,4376,NO,NO,UPI,Ahmedabad
T9137,U022,2023-01-11,Expense,Rent,5269,NO,NO,BANK TRANSFER,Kolkata
T7322,U087,2021-01-06,Expense,Travel,4192,NO,NO,UPI,Delhi
T11237,U072,2022-06-27,Expense,Freelance,1930,NO,NO,CARD,Delhi
T13170,U022,2021-09-07,Expense,Food,1115,NO,NO,BANK TRANSFER,Jaipur
T12012,U118,2022-07-07,Expense,Travel,4879,NO,NO,BANK TRANSFER,Jaipur
T5231,U085,2023-07-03,Expense,Investment,0,NO,NO,UPI,Hyderabad
T8503,U148,2022-04-25,Income,Food,56269,NO,NO,CARD,Ahmedabad
T1742,U072,2023-04-26,Expense,Savings,2827,NO,NO,CARD,Hyderabad
T4720,U016,2021-06-22,Expense,Rent,7023,NO,NO,BANK TRANSFER,Pune
T1743,U141,2022-09-12,Expense,Utilities,1546,NO,NO,CARD,Hyderabad
T0489,U090,2022-01-17,Expense,Rent,8526,NO,NO,CASH,Kolkata
T4612,U124,2022-04-30,Expense,Travel,4701,NO,NO,BANK TRANSFER,Chennai
T9410,U027,2023-04-10,Expense,Food,6128,NO,NO,CARD,Kolkata
T4638,U013,2024-10-12,Expense,Food,44357,NO,NO,CARD,Mumbai
T1400,U039,2023-01-30,Expense,Travel,19407,NO,NO,UPI,Pune
T7042,U038,2021-08-28,Expense,Education,575,NO,NO,BANK TRANSFER,Delhi
T12643,U113,2024-02-19,Expense,Food,8714,NO,NO,CARD,Pune
T2654,U067,2023-06-12,Expense,Rent,187,NO,NO,CASH,Pune
T2629,U031,2024-07-20,Expense,Food,9635,NO,NO,BANK TRANSFER,Bangalore
T13587,U075,2022-04-07,Expense,Education,0,NO,NO,BANK TRANSFER,Delhi
T2610,U004,2022-12-30,Expense,Rent,2896,NO,NO,UPI,Lucknow
T9496,U124,2024-07-28,Expense,Food,2435,NO,NO,UPI,Kolkata
T11644,U026,2024-09-23,Expense,Health,7322,NO,NO,BANK TRANSFER,Chennai
T4860,U139,2021-09-14,Expense,Freelance,2889,NO,NO,CARD,Unknown
T0993,U081,2024-02-19,Expense,Food,1275,NO,NO,CASH,Pune
T10558,U104,2023-10-30,Expense,Travel,3995,NO,NO,CARD,Hyderabad
T2521,U068,2023-11-08,Expense,Others,638,NO,NO,CARD,Bangalore
T9062,U048,2024-05-21,Expense,Utilities,2201,NO,NO,UPI,Chennai
T6523,U010,2023-05-12,Income,Others,365282,NO,NO,BANK TRANSFER,Ahmedabad
T4342,U098,2022-01-25,Income,Freelance,36962,NO,NO,CASH,Hyderabad
T13369,U068,2024-04-10,Expense,Rent,20467,NO,NO,CASH,Delhi
T0186,U104,2024-10-26,Expense,Rent,6957,NO,NO,CARD,Chennai
T6178,U100,2023-05-31,Expense,Food,7388,NO,NO,BANK TRANSFER,Pune
T6598,U004,2024-01-24,Expense,Utilities,8523,NO,NO,UPI,Chennai
T11659,U085,2024-02-23,Expense,Freelance,8145,NO,NO,UPI,Jaipur
T12240,U108,2022-08-28,Expense,Rent,1162,NO,NO,UPI,Mumbai
T7193,U034,2021-01-04,Income,Freelance,54312,NO,NO,CARD,Lucknow
T9728,U113,2023-11-12,Expense,Education,21272,NO,NO,CASH,Jaipur
T12047,U102,2022-08-20,Expense,Uncategorised,9581,NO,NO,CARD,Lucknow
T0956,U049,2023-08-08,Expense,Food,559,NO,NO,CASH,Kolkata
T0806,U061,2022-03-09,Expense,Savings,6727,NO,NO,UPI,Delhi
T12275,U044,2022-04-30,Expense,Freelance,1640,NO,NO,BANK TRANSFER,Delhi
T13800,U102,2021-11-30,Income,Travel,56832,NO,NO,CASH,Pune
T8785,U120,2022-09-05,Expense,Food,4051,NO,NO,CARD,Bangalore
T5334,U039,2024-12-31,Expense,Health,8868,NO,NO,CARD,Jaipur
T0851,U100,2021-04-23,Income,Entertainment,53888,NO,NO,CASH,Pune
T6066,U112,2022-01-07,Expense,Food,5796,NO,NO,UPI,Pune
T7642,U025,2022-01-04,Expense,Travel,26260,NO,NO,CASH,Ahmedabad
T8061,U069,2022-01-07,Expense,Food,5970,NO,NO,UPI,Bangalore
T0493,U110,2021-09-11,Expense,Travel,2076,NO,NO,CASH,Chennai
T6863,U014,2021-05-04,Expense,Rent,8245,NO,NO,UPI,Chennai
T10712,U124,2021-05-15,Expense,Food,8136,NO,NO,UPI,Lucknow
T11721,U115,2022-07-05,Expense,Bonus,1007,NO,NO,CARD,Ahmedabad
T6785,U113,2023-07-23,Expense,Food,8290,NO,NO,BANK TRANSFER,Hyderabad
T9627,U036,2023-04-04,Income,Education,30386,NO,NO,CARD,Lucknow
T9852,U119,2022-10-15,Expense,Rent,7670,NO,NO,CARD,Mumbai
T5270,U103,2022-10-12,Expense,Savings,2197,NO,NO,UPI,Delhi
T7882,U035,2022-09-09,Expense,Rent,3197,NO,NO,CASH,Kolkata
T6433,U097,2021-02-21,Expense,Food,4067,NO,NO,BANK TRANSFER,Pune
T2722,U025,2024-09-10,Expense,Rent,3161,NO,NO,BANK TRANSFER,Mumbai
T8182,U129,2024-03-20,Expense,Rent,2919,NO,NO,CARD,Chennai
T6502,U126,2022-02-14,Income,Food,48704,NO,NO,UPI,Pune
T9915,U051,2023-09-09,Expense,Rent,2650,NO,NO,CARD,Ahmedabad
T5175,U080,2024-04-12,Expense,Rent,7463,NO,NO,CASH,Jaipur
T3470,U004,2022-10-24,Expense,Rent,1259,NO,NO,UPI,Hyderabad
T5489,U095,2023-02-17,Income,Entertainment,41028,NO,NO,CARD,Unknown
T1503,U107,2021-04-13,Expense,Food,3493,NO,NO,CASH,Jaipur
T3350,U076,2022-01-31,Expense,Utilities,-1000,YES,NO,BANK TRANSFER,Delhi
T2196,U145,2024-10-31,Expense,Investment,934,NO,NO,CARD,Mumbai
T2943,U090,2021-08-05,Expense,Bonus,3813,NO,NO,CASH,Hyderabad
T9447,U038,2024-08-04,Income,Health,17994,NO,NO,BANK TRANSFER,Jaipur
T4121,U095,2022-07-10,Expense,Food,8498,NO,NO,UPI,Hyderabad
T6607,U117,2023-09-14,Income,Food,55338,NO,NO,BANK TRANSFER,Kolkata
T11890,U087,2024-11-30,Expense,Travel,2655,NO,NO,CASH,Mumbai
T7858,U082,2023-01-11,Expense,Food,6844,NO,NO,CARD,Lucknow
T7935,U059,2023-07-20,Expense,Health,999999,NO,YES,CASH,Hyderabad
T12025,U030,2021-02-13,Expense,Rent,886,NO,NO,BANK TRANSFER,Hyderabad
T8818,U032,2021-10-30,Expense,Food,4716,NO,NO,CASH,Pune
T0152,U045,2024-12-20,Expense,Rent,4347,NO,NO,UPI,Mumbai
T10451,U121,2024-02-13,Expense,Salary,14825,NO,NO,CARD,Unknown
T7892,U143,2022-08-12,Income,Food,386183,NO,NO,BANK TRANSFER,Delhi
T8698,U063,2021-11-04,Expense,Uncategorised,3585,NO,NO,CASH,Kolkata
T9196,U077,2021-12-08,Expense,Utilities,2222,NO,NO,CASH,Pune
T1539,U106,2021-08-27,Expense,Utilities,9783,NO,NO,CASH,Lucknow
T9415,U113,2021-10-24,Expense,Rent,45676,NO,NO,UPI,Lucknow
T7063,U079,2024-09-15,Expense,Salary,3538,NO,NO,UPI,Delhi
T12249,U045,2021-02-20,Expense,Food,4958,NO,NO,UPI,Bangalore
T12831,U115,2023-09-17,Expense,Investment,4542,NO,NO,CASH,Kolkata
T0246,U115,2023-02-20,Expense,Investment,2813,NO,NO,CASH,Chennai
T5691,U103,2022-09-09,Expense,Entertainment,7819,NO,NO,BANK TRANSFER,Mumbai
T11184,U109,2024-05-13,Expense,Freelance,6700,NO,NO,UNKNOWN,Hyderabad
T3529,U017,2024-01-23,Expense,Health,7393,NO,NO,CASH,Bangalore
T5954,U092,2021-09-21,Expense,Food,9832,NO,NO,CARD,Kolkata
T4479,U102,2022-08-05,Income,Others,29319,NO,NO,UPI,Chennai
T7199,U021,2022-07-05,Expense,Rent,8386,NO,NO,CASH,Mumbai
T13629,U033,2021-07-28,Expense,Health,21280,NO,NO,UPI,Pune
T0050,U102,2022-04-11,Income,Entertainment,73956,NO,NO,UNKNOWN,Unknown
T10183,U137,2021-09-22,Expense,Others,5835,NO,NO,BANK TRANSFER,Chennai
T8169,U139,2022-10-01,Expense,Entertainment,7649,NO,NO,CASH,Hyderabad
T3538,U038,2021-11-14,Expense,Entertainment,5866,NO,NO,CASH,Bangalore
T0999,U145,2022-08-05,Expense,Rent,9295,NO,NO,BANK TRANSFER,Lucknow
T4452,U060,2023-03-30,Income,Food,33783,NO,NO,CARD,Pune
T6613,U122,2024-01-18,Expense,Travel,27774,NO,NO,UPI,Bangalore
T4806,U066,2022-09-13,Expense,Salary,983,NO,NO,UNKNOWN,Bangalore
T5576,U009,2023-12-07,Expense,Food,3790,NO,NO,UPI,Lucknow
T12633,U023,2024-01-13,Expense,Rent,4451,NO,NO,BANK TRANSFER,Pune
T13815,U065,2021-07-03,Expense,Rent,8467,NO,NO,BANK TRANSFER,Lucknow
T10033,U101,2021-11-12,Income,Food,37773,NO,NO,BANK TRANSFER,Pune
T12989,U134,2024-09-18,Income,Food,21409,NO,NO,BANK TRANSFER,Pune
T10635,U083,2023-10-03,Income,Investment,12318,NO,NO,CARD,Jaipur
T1472,U058,2024-04-21,Expense,Utilities,1499,NO,NO,UPI,Lucknow
T10927,U100,2023-09-17,Expense,Utilities,38688,NO,NO,CASH,Bangalore
T2809,U044,2021-02-12,Expense,Rent,6859,NO,NO,CARD,Hyderabad
T12131,U146,2022-12-23,Expense,Savings,3832,NO,NO,UNKNOWN,Lucknow
T9255,U014,2024-12-06,Income,Food,107734,NO,NO,UPI,Ahmedabad
T4022,U138,2024-11-01,Income,Health,12380,NO,NO,CASH,Chennai
T13134,U058,2023-11-01,Expense,Food,8614,NO,NO,BANK TRANSFER,Jaipur
T0228,U088,2024-05-06,Expense,Misc,0,NO,NO,BANK TRANSFER,Bangalore
T1855,U074,2024-01-06,Expense,Food,14410,NO,NO,CARD,Jaipur
T10435,U053,2023-02-27,Expense,Rent,8471,NO,NO,CARD,Unknown
T8677,U019,2024-09-16,Expense,Bonus,2133,NO,NO,CASH,Kolkata
T2416,U056,2023-01-30,Income,Investment,77582,NO,NO,CARD,Chennai
T11397,U112,2024-10-23,Income,Others,45360,NO,NO,CARD,Jaipur
T13119,U047,2021-01-13,Expense,Education,1845,NO,NO,CARD,Chennai
T4156,U111,2021-11-17,Expense,Health,4142,NO,NO,CARD,Lucknow
T9899,U041,2023-09-17,Income,Rent,61926,NO,NO,CASH,Pune
T11009,U145,2024-04-24,Expense,Utilities,8099,NO,NO,BANK TRANSFER,Lucknow
T7656,U128,2023-04-07,Expense,Food,2532,NO,NO,UPI,Unknown
T12158,U124,2023-06-22,Expense,Freelance,1667,NO,NO,CARD,Unknown
T11860,U110,2021-07-10,Expense,Rent,8061,NO,NO,CASH,Unknown
T8511,U134,2022-06-17,Expense,Education,3769,NO,NO,UPI,Chennai
T4302,U014,2023-09-22,Expense,Food,36134,NO,NO,CARD,Jaipur
T10018,U004,2022-03-03,Expense,Rent,9044,NO,NO,CARD,Hyderabad
T4351,U145,2021-11-04,Expense,Travel,9312,NO,NO,UNKNOWN,Jaipur
T12613,U002,2023-05-08,Expense,Education,4359,NO,NO,UPI,Pune
T3068,U060,2022-01-06,Expense,Travel,1050,NO,NO,CASH,Jaipur
T4456,U047,2021-03-13,Expense,Utilities,440,NO,NO,UPI,Ahmedabad
T2905,U099,2022-05-15,Expense,Freelance,47954,NO,NO,UPI,Bangalore
T6295,U050,2024-04-18,Expense,Others,2902,NO,NO,CARD,Kolkata
T0767,U036,2023-11-01,Income,Investment,45181,NO,NO,BANK TRANSFER,Unknown
T6226,U020,2021-10-14,Expense,Rent,3663,NO,NO,UPI,Lucknow
T2262,U020,2021-03-19,Expense,Education,4398,NO,NO,BANK TRANSFER,Ahmedabad
T12389,U020,2023-01-21,Expense,Utilities,3491,NO,NO,CASH,Pune
T2361,U021,2023-01-23,Expense,Entertainment,2659,NO,NO,CARD,Ahmedabad
T0214,U053,2024-10-12,Expense,Travel,-1000,YES,NO,CARD,Lucknow
T11542,U123,2022-12-19,Expense,Education,842,NO,NO,BANK TRANSFER,Ahmedabad
T3514,U121,2023-08-29,Expense,Rent,980,NO,NO,CARD,Chennai
T5871,U100,2022-02-27,Expense,Rent,3548,NO,NO,BANK TRANSFER,Pune
T12599,U134,2021-02-20,Income,Freelance,67474,NO,NO,BANK TRANSFER,Pune
T0312,U065,2021-08-02,Expense,Travel,4465,NO,NO,CASH,Ahmedabad
T3895,U138,2022-03-23,Expense,Education,9742,NO,NO,CARD,Mumbai
T1782,U087,2022-06-16,Expense,Travel,15843,NO,NO,CASH,Lucknow
T9049,U041,2022-08-11,Expense,Education,-500,YES,NO,UPI,Jaipur
T2815,U036,2021-04-23,Expense,Salary,5987,NO,NO,CASH,Delhi
T8749,U014,2023-09-04,Income,Investment,35347,NO,NO,BANK TRANSFER,Pune
T8298,U068,2021-03-03,Expense,Food,13246,NO,NO,BANK TRANSFER,Chennai
T10543,U110,2024-04-18,Expense,Rent,6683,NO,NO,CASH,Pune
T13649,U123,2022-05-17,Expense,Rent,9477,NO,NO,BANK TRANSFER,Hyderabad
T3043,U121,2024-07-21,Expense,Education,425,NO,NO,CASH,Kolkata
T11699,U010,2021-08-18,Income,Rent,48888,NO,NO,CASH,Ahmedabad
T0990,U084,2022-06-22,Expense,Food,1301,NO,NO,CASH,Kolkata
T7653,U105,2021-11-28,Expense,Education,33370,NO,NO,BANK TRANSFER,Unknown
T13747,U100,2022-04-09,Income,Education,75671,NO,NO,CASH,Unknown
T4666,U083,2022-01-07,Expense,Food,5210,NO,NO,CASH,Delhi
T7125,U145,2024-10-31,Expense,Food,7179,NO,NO,CARD,Bangalore
T8924,U028,2024-01-11,Expense,Food,5861,NO,NO,CARD,Pune
T3530,U111,2022-08-03,Expense,Bonus,7480,NO,NO,BANK TRANSFER,Bangalore
T11205,U075,2023-10-24,Income,Food,57220,NO,NO,CARD,Jaipur
T10164,U023,2024-06-02,Expense,Utilities,999999,NO,YES,UPI,Chennai
T3883,U010,2023-01-26,Expense,Food,8132,NO,NO,UPI,Bangalore
T5614,U064,2023-11-27,Expense,Food,0,NO,NO,UNKNOWN,Unknown
T8806,U011,2021-11-13,Expense,Rent,1397,NO,NO,CASH,Hyderabad
T13675,U111,2021-12-15,Expense,Education,4169,NO,NO,UPI,Pune
T10366,U010,2024-02-17,Income,Travel,0,NO,NO,UPI,Kolkata
T2063,U080,2023-10-19,Expense,Travel,2572,NO,NO,CASH,Mumbai
T11589,U030,2022-11-28,Expense,Others,330,NO,NO,UPI,Jaipur
T7860,U130,2024-06-10,Expense,Health,4406,NO,NO,UPI,Bangalore
T1504,U131,2024-03-01,Expense,Food,9862,NO,NO,UNKNOWN,Hyderabad
T3107,U127,2022-09-23,Expense,Utilities,0,NO,NO,CASH,Ahmedabad
T4719,U106,2022-04-30,Expense,Rent,8139,NO,NO,BANK TRANSFER,Ahmedabad
T11634,U075,2024-12-29,Expense,Travel,5286,NO,NO,CARD,Pune
T7081,U136,2022-07-17,Expense,Freelance,565,NO,NO,CARD,Jaipur
T6937,U053,2022-09-17,Expense,Rent,9147,NO,NO,CARD,Pune
T4548,U090,2022-10-20,Expense,Others,1920,NO,NO,UPI,Chennai
T13891,U012,2021-05-24,Income,Food,79605,NO,NO,UNKNOWN,Jaipur
T3274,U080,2022-07-11,Expense,Rent,314,NO,NO,BANK TRANSFER,Delhi
T7293,U063,2024-11-22,Income,Education,962863,NO,YES,BANK TRANSFER,Kolkata
T13947,U099,2023-09-08,Expense,Travel,6687,NO,NO,BANK TRANSFER,Chennai
T8053,U028,2024-11-27,Income,Travel,33770,NO,NO,CASH,Mumbai
T6160,U012,2022-05-23,Income,Others,78356,NO,NO,BANK TRANSFER,Ahmedabad
T12038,U085,2021-12-15,Income,Others,55365,NO,NO,CASH,Mumbai
T12441,U043,2022-06-03,Income,Utilities,62437,NO,NO,CARD,Bangalore
T5831,U087,2021-05-20,Income,Utilities,39070,NO,NO,CASH,Pune
T8153,U094,2023-01-14,Expense,Education,230,NO,NO,UPI,Bangalore
T1441,U014,2024-11-22,Income,Utilities,16678,NO,NO,UPI,Chennai
T2689,U105,2021-06-16,Expense,Bonus,7842,NO,NO,UPI,Pune
T4796,U002,2021-09-30,Expense,Salary,7918,NO,NO,CARD,Hyderabad
T10548,U111,2022-05-08,Expense,Food,1789,NO,NO,UPI,Kolkata
T8830,U013,2021-04-07,Expense,Travel,2819,NO,NO,CARD,Hyderabad
T5880,U006,2024-07-09,Income,Health,26468,NO,NO,CARD,Delhi
T9256,U132,2023-05-20,Expense,Rent,7249,NO,NO,BANK TRANSFER,Bangalore
T3409,U062,2021-11-29,Expense,Education,8471,NO,NO,CASH,Mumbai
T2282,U126,2024-07-19,Expense,Food,217,NO,NO,UPI,Chennai
T5912,U120,2021-12-20,Expense,Travel,2352,NO,NO,CASH,Ahmedabad
T9157,U057,2022-02-08,Expense,Salary,361,NO,NO,BANK TRANSFER,Bangalore
T5002,U109,2022-07-19,Expense,Salary,7284,NO,NO,CARD,Unknown
T13961,U150,2022-06-20,Expense,Entertainment,6490,NO,NO,CASH,Pune
T13481,U056,2022-02-06,Expense,Bonus,973,NO,NO,UPI,Pune
T2997,U036,2022-01-06,Expense,Rent,9335,NO,NO,UPI,Delhi
T0228,U088,2024-05-06,Expense,Utilities,0,NO,NO,BANK TRANSFER,Bangalore
T5832,U025,2023-12-26,Expense,Entertainment,6027,NO,NO,CARD,Bangalore
T13452,U036,2024-11-12,Income,Freelance,25315,NO,NO,CASH,Pune
T8890,U031,2021-11-07,Expense,Food,1618,NO,NO,UPI,Ahmedabad
T9067,U118,2023-10-29,Expense,Entertainment,9715,NO,NO,UPI,Chennai
T10048,U054,2024-01-08,Expense,Uncategorised,434,NO,NO,BANK TRANSFER,Hyderabad
T4448,U022,2023-09-15,Expense,Rent,5310,NO,NO,CASH,Chennai
T13467,U056,2021-07-23,Expense,Rent,3898,NO,NO,UPI,Mumbai
T5330,U068,2023-11-11,Expense,Others,18309,NO,NO,UPI,Ahmedabad
T9242,U016,2023-11-29,Expense,Travel,13000,NO,NO,UNKNOWN,Lucknow
T9826,U113,2022-12-29,Expense,Rent,8034,NO,NO,BANK TRANSFER,Bangalore
T10857,U034,2024-10-05,Expense,Others,1124,NO,NO,CARD,Unknown
T6821,U146,2023-08-23,Expense,Food,2608,NO,NO,UPI,Mumbai
T1609,U022,2022-09-08,Income,Entertainment,55216,NO,NO,CARD,Mumbai
T9866,U082,2022-05-05,Expense,Rent,4406,NO,NO,BANK TRANSFER,Jaipur
